,data,count
5133,"('br', 'ai')",5133
5134,"('dre', 'sses_')",5134
5135,"('cal', 'end')",5135
5136,"('r', 'ough_')",5136
5137,"('promo', 'ting_')",5137
5138,"('re', 'lations_')",5138
5139,"('re', 'schedule_')",5139
5140,"('review', 'ing_')",5140
5141,"('secon', 'ds_')",5141
5142,"('acci', 'dents_')",5142
5143,"('introduc', 'tion_')",5143
5144,"('practic', 'ing_')",5144
5145,"('chee', 'se')",5145
5146,"('ab', 'solu')",5146
5147,"('ta', 'ge_')",5147
5148,"('promi', 'sed_')",5148
5149,"('au', 'tu')",5149
5150,"('figu', 'res_')",5150
5151,"('sight', 'seeing_')",5151
5152,"('se', 'cu')",5152
5153,"('head', 'quarters_')",5153
5154,"('honey', 'moon_')",5154
5155,"('pre', 'viously_')",5155
5156,"('smart', 'phone_')",5156
5157,"('mat', 'er')",5157
5158,"('caf', 'es_')",5158
5159,"('fi', 'led_')",5159
5160,"('sub', 'tit')",5160
5161,"('il', 'legal_')",5161
5162,"('accord', 'ingly_')",5162
5163,"('issu', 'ance_')",5163
5164,"('review', 'ed_')",5164
5165,"('favor', 'able_')",5165
5166,"('estim', 'ated_')",5166
5167,"('st', 'ood_')",5167
5168,"('tur', 'ing_')",5168
5169,"('possi', 'bility_')",5169
5170,"('titu', 'de_')",5170
5171,"('invo', 'l')",5171
5172,"('sa', 'v')",5172
5173,"('expla', 'ined_')",5173
5174,"('vege', 'table_')",5174
5175,"('interview', 's_')",5175
5176,"('co', 'ck')",5176
5177,"('or', 'es_')",5177
5178,"('stre', 'tch_')",5178
5179,"('reco', 'very_')",5179
5180,"('spo', 'ons_')",5180
5181,"('di', 'arr')",5181
5182,"('diarr', 'he')",5182
5183,"('aff', 'airs_')",5183
5184,"('sun', 'screen_')",5184
5185,"('li', 'c_')",5185
5186,"('fl', 'ying_')",5186
5187,"('che', 'er_')",5187
5188,"('str', 'eng')",5188
5189,"('i', 'ors_')",5189
5190,"('jam', 'sil_')",5190
5191,"('phy', 'si')",5191
5192,"('d', 'ying_')",5192
5193,"('bi', 'es_')",5193
5194,"('stan', 'ds_')",5194
5195,"('thank', 'fully_')",5195
5196,"('ham', 'burgers_')",5196
5197,"('sti', 'ff_')",5197
5198,"('n', 'on')",5198
5199,"('at', 'tr')",5199
5200,"('tra', 'ins_')",5200
5201,"('sha', 'de_')",5201
5202,"('qui', 'e')",5202
5203,"('we', 'igh')",5203
5204,"('sc', 'an')",5204
5205,"('liqui', 'ds_')",5205
5206,"('peanu', 'ts_')",5206
5207,"('p', 'o_')",5207
5208,"('mul', 'ti_')",5208
5209,"('cust', 'om_')",5209
5210,"('gre', 'e')",5210
5211,"('exclu', 'sive_')",5211
5212,"('char', 't_')",5212
5213,"('sp', 'ar')",5213
5214,"('ba', 'si')",5214
5215,"('re', 'ments_')",5215
5216,"('aer', 'ob')",5216
5217,"('se', 'x')",5217
5218,"('skin', 'care_')",5218
5219,"('mi', 'tt')",5219
5220,"('popu', 'larity_')",5220
5221,"('de', 'fect_')",5221
5222,"('under', 'ground_')",5222
5223,"('m', 'ack')",5223
5224,"('mack', 'er')",5224
5225,"('bow', 'ls_')",5225
5226,"('au', 'dit_')",5226
5227,"('vi', 'o')",5227
5228,"('ye', 'ong_')",5228
5229,"('in', 'come_')",5229
5230,"('to', 'kyo_')",5230
5231,"('no', 'tifi')",5231
5232,"('brea', 'king_')",5232
5233,"('sh', 'aring_')",5233
5234,"('consi', 'st')",5234
5235,"('f', 'anta')",5235
5236,"('sig', 'ni')",5236
5237,"('issu', 'ing_')",5237
5238,"('exhau', 'sted_')",5238
5239,"('tu', 'i')",5239
5240,"('tui', 'tion_')",5240
5241,"('comp', 're')",5241
5242,"('earthqua', 'ke_')",5242
5243,"('t', 'ori')",5243
5244,"('credi', 'ts_')",5244
5245,"('ye', 'on_')",5245
5246,"('vo', 'te_')",5246
5247,"('con', 'clu')",5247
5248,"('compla', 'ints_')",5248
5249,"('rep', 'airs_')",5249
5250,"('t', 'ons_')",5250
5251,"('lab', 'or_')",5251
5252,"('work', 'shop_')",5252
5253,"('le', 'c')",5253
5254,"('e', 'pi')",5254
5255,"('me', 'ss_')",5255
5256,"('suppor', 'ting_')",5256
5257,"('pla', 'yed_')",5257
5258,"('t', 'ter')",5258
5259,"('un', 'be')",5259
5260,"('pe', 'aches_')",5260
5261,"('f', 'use_')",5261
5262,"('ob', 'vious_')",5262
5263,"('ti', 'er_')",5263
5264,"('na', 'tive_')",5264
5265,"('pe', 'ak_')",5265
5266,"('stu', 'ffy_')",5266
5267,"('t', 'ness_')",5267
5268,"('occu', 'r_')",5268
5269,"('new', 'sp')",5269
5270,"('newsp', 'aper_')",5270
5271,"('at', 'ly_')",5271
5272,"('autu', 'mn_')",5272
5273,"('langu', 'ages_')",5273
5274,"('r', 'ac')",5274
5275,"('disappoin', 'ting_')",5275
5276,"('bu', 'cks_')",5276
5277,"('ni', 'ty_')",5277
5278,"('char', 'ging_')",5278
5279,"('earli', 'est_')",5279
5280,"('v', 'in')",5280
5281,"('sign', 's_')",5281
5282,"('ex', 't')",5282
5283,"('deb', 't_')",5283
5284,"('tr', 'ad')",5284
5285,"('al', 'ing_')",5285
5286,"('w', 'ood_')",5286
5287,"('al', 'ter')",5287
5288,"('centr', 'al_')",5288
5289,"('qua', 'li')",5289
5290,"('moisturi', 'zing_')",5290
5291,"('premi', 'um_')",5291
5292,"('de', 'g')",5292
5293,"('comb', 'ination_')",5293
5294,"('use', 'ful_')",5294
5295,"('shar', 'ed_')",5295
5296,"('in', 'er')",5296
5297,"('str', 'on')",5297
5298,"('flav', 'ored_')",5298
5299,"('stor', 'ed_')",5299
5300,"('analy', 'sis_')",5300
5301,"('tax', 'es_')",5301
5302,"('provi', 'des_')",5302
5303,"('e', 'dit_')",5303
5304,"('un', 'usual_')",5304
5305,"('differ', 'ently_')",5305
5306,"('sen', 'iors_')",5306
5307,"('inter', 'n')",5307
5308,"('studi', 'es_')",5308
5309,"('ir', 'ri')",5309
5310,"('dan', 'cing_')",5310
5311,"('dumpl', 'ings_')",5311
5312,"('o', 'ther')",5312
5313,"('te', 'lls_')",5313
5314,"('cigare', 'tte_')",5314
5315,"('plu', 'g_')",5315
5316,"('cab', 'in_')",5316
5317,"('re', 'stocked_')",5317
5318,"('str', 'ap_')",5318
5319,"('high', 'way_')",5319
5320,"('sing', 'ers_')",5320
5321,"('eye', 'la')",5321
5322,"('week', 'day_')",5322
5323,"('de', 'posi')",5323
5324,"('duc', 'k_')",5324
5325,"('in', 'curred_')",5325
5326,"('fi', 'f')",5326
5327,"('clean', 'sing_')",5327
5328,"('app', 'les_')",5328
5329,"('cli', 'ck_')",5329
5330,"('take', 'out_')",5330
5331,"('so', 'y')",5331
5332,"('gr', 'ay_')",5332
5333,"('mush', 'rooms_')",5333
5334,"('ball', 'point_')",5334
5335,"('re', 'sign')",5335
5336,"('resign', 'ation_')",5336
5337,"('be', 'st')",5337
5338,"('tor', 'ies_')",5338
5339,"('respon', 'ses_')",5339
5340,"('x', 'ing_')",5340
5341,"('reali', 'ze_')",5341
5342,"('co', 'vers_')",5342
5343,"('ti', 'ps_')",5343
5344,"('every', 'day_')",5344
5345,"('s', 'mi')",5345
5346,"('ac', 'u')",5346
5347,"('co', 'stu')",5347
5348,"('possi', 'bly_')",5348
5349,"('cooper', 'ate_')",5349
5350,"('r', 'and')",5350
5351,"('l', 'ou')",5351
5352,"('ri', 'se_')",5352
5353,"('buil', 'dings_')",5353
5354,"('mar', 'ch_')",5354
5355,"('con', 'test_')",5355
5356,"('asi', 'an_')",5356
5357,"('for', 'ce_')",5357
5358,"('o', 'l_')",5358
5359,"('hon', 'or_')",5359
5360,"('accommo', 'date_')",5360
5361,"('ti', 'cal_')",5361
5362,"('epi', 'so')",5362
5363,"('fi', 'ght_')",5363
5364,"('audi', 'ence_')",5364
5365,"('beau', 'ty_')",5365
5366,"('sun', 'glasses_')",5366
5367,"('sil', 'ver_')",5367
5368,"('stic', 's_')",5368
5369,"('s', 'wee')",5369
5370,"('conduc', 't_')",5370
5371,"('v', 'ani')",5371
5372,"('chil', 'i_')",5372
5373,"('ai', 's')",5373
5374,"('ais', 'le_')",5374
5375,"('star', 'bucks_')",5375
5376,"('g', 'oo')",5376
5377,"('mater', 'nity_')",5377
5378,"('wh', 'er')",5378
5379,"('mi', 'lea')",5379
5380,"('dif', 'fer_')",5380
5381,"('rece', 'ption_')",5381
5382,"('pur', 'po')",5382
5383,"('chall', 'en')",5383
5384,"('je', 'on_')",5384
5385,"('pro', 've_')",5385
5386,"('y', 'en_')",5386
5387,"('competi', 'tors_')",5387
5388,"('revi', 'sion_')",5388
5389,"('ur', 'y_')",5389
5390,"('some', 'what_')",5390
5391,"('sor', 'ted_')",5391
5392,"('begin', 's_')",5392
5393,"('gwan', 'g')",5393
5394,"('at', 'ors_')",5394
5395,"('broad', 'cast_')",5395
5396,"('mean', 'ing')",5396
5397,"('deg', 'ree_')",5397
5398,"('negoti', 'ate_')",5398
5399,"('pi', 'ty_')",5399
5400,"('pro', 'per_')",5400
5401,"('si', 'ty_')",5401
5402,"('ra', 'ined_')",5402
5403,"('it', 'chy_')",5403
5404,"('di', 'ge')",5404
5405,"('sou', 'the')",5405
5406,"('to', 'ps_')",5406
5407,"('et', 'c_')",5407
5408,"('scal', 'e_')",5408
5409,"('broad', 'ca')",5409
5410,"('studi', 'o_')",5410
5411,"('volunte', 'er_')",5411
5412,"('we', 'stern_')",5412
5413,"('dele', 'te_')",5413
5414,"('en', 'vy_')",5414
5415,"('other', 'wise_')",5415
5416,"('oper', 'ated_')",5416
5417,"('villa', 'ge_')",5417
5418,"('tu', 'b_')",5418
5419,"('bl', 'ack')",5419
5420,"('dr', 'yer_')",5420
5421,"('pick', 'up_')",5421
5422,"('de', 'tour_')",5422
5423,"('ser', 's_')",5423
5424,"('ea', 'se_')",5424
5425,"('cab', 'bage_')",5425
5426,"('mo', 'squi')",5426
5427,"('r', 'y')",5427
5428,"('di', 'zzy_')",5428
5429,"('aller', 'gy_')",5429
5430,"('di', 'e_')",5430
5431,"('pack', 'ages_')",5431
5432,"('w', 'as')",5432
5433,"('wal', 'ked_')",5433
5434,"('watermel', 'on_')",5434
5435,"('ar', 'tifi')",5435
5436,"('clear', 'ance_')",5436
5437,"('ste', 'amed_')",5437
5438,"('me', 'ds_')",5438
5439,"('depar', 'ted_')",5439
5440,"('susp', 'ension_')",5440
5441,"('discu', 'ssed_')",5441
5442,"('magaz', 'ine_')",5442
5443,"('schoo', 'ls_')",5443
5444,"('s', 'sen')",5444
5445,"('pick', 'y_')",5445
5446,"('smoo', 'th')",5446
5447,"('smooth', 'ly_')",5447
5448,"('ap', 'ri')",5448
5449,"('avo', 'i')",5449
5450,"('consi', 'dered_')",5450
5451,"('reli', 'eved_')",5451
5452,"('al', 'ous_')",5452
5453,"('ye', 'a_')",5453
5454,"('comm', 'un')",5454
5455,"('su', 'al_')",5455
5456,"('lea', 'ding_')",5456
5457,"('fi', 'cations_')",5457
5458,"('l', 'and')",5458
5459,"('the', 'me_')",5459
5460,"('t', 'te')",5460
5461,"('nov', 'el_')",5461
5462,"('cla', 'ss')",5462
5463,"('activi', 'ty_')",5463
5464,"('c', 'ount_')",5464
5465,"('th', 'rew_')",5465
5466,"('sci', 'ssors_')",5466
5467,"('li', 'ev')",5467
5468,"('dd', 'en_')",5468
5469,"('an', 'im')",5469
5470,"('anim', 'als_')",5470
5471,"('adverti', 'se')",5471
5472,"('advertise', 'ments_')",5472
5473,"('fici', 'ency_')",5473
5474,"('strai', 'gh')",5474
5475,"('ch', 'am')",5475
5476,"('scen', 'ery_')",5476
5477,"('investi', 'gate_')",5477
5478,"('chri', 'st')",5478
5479,"('christ', 'm')",5479
5480,"('christm', 'as_')",5480
5481,"('ac', 'qua')",5481
5482,"('record', 'ed_')",5482
5483,"('milea', 'ge_')",5483
5484,"('docu', 'mentary_')",5484
5485,"('refer', 'ring_')",5485
5486,"('hand', 'led_')",5486
5487,"('challen', 'ge_')",5487
5488,"('situ', 'ations_')",5488
5489,"('wa', 'ge_')",5489
5490,"('suf', 'fer')",5490
5491,"('vi', 'l_')",5491
5492,"('invol', 'ved_')",5492
5493,"('hi', 'm')",5493
5494,"('him', 'self_')",5494
5495,"('men', 'tal_')",5495
5496,"('cri', 'teria_')",5496
5497,"('spi', 'te_')",5497
5498,"('di', 'stin')",5498
5499,"('v', 'ary_')",5499
5500,"('be', 'g')",5500
5501,"('desi', 'red_')",5501
5502,"('ac', 'tre')",5502
5503,"('fa', 'shion_')",5503
5504,"('it', 'iner')",5504
5505,"('c', 'ti')",5505
5506,"('cough', 'ing_')",5506
5507,"('stron', 'ger_')",5507
5508,"('te', 'e')",5508
5509,"('manag', 'ed_')",5509
5510,"('re', 'cover_')",5510
5511,"('t', 'read')",5511
5512,"('tread', 'mi')",5512
5513,"('assi', 'stance_')",5513
5514,"('southe', 'ast_')",5514
5515,"('a', 'vi')",5515
5516,"('sugges', 'tion_')",5516
5517,"('p', 'a_')",5517
5518,"('condition', 'ing_')",5518
5519,"('up', 'loaded_')",5519
5520,"('pla', 'yers_')",5520
5521,"('l', 'li')",5521
5522,"('ga', 'ined_')",5522
5523,"('scholar', 'ship_')",5523
5524,"('ch', 'ur')",5524
5525,"('time', 'table_')",5525
5526,"('check', 'up_')",5526
5527,"('me', 'chan')",5527
5528,"('mechan', 'ical_')",5528
5529,"('per', 'form_')",5529
5530,"('e', 'li')",5530
5531,"('han', 'ded_')",5531
5532,"('sui', 'te_')",5532
5533,"('ha', 'ss')",5533
5534,"('hass', 'le_')",5534
5535,"('ap', 's_')",5535
5536,"('lo', 'tte_')",5536
5537,"('clo', 'ses_')",5537
5538,"('sha', 'ped_')",5538
5539,"('sha', 'ke_')",5539
5540,"('be', 'ar_')",5540
5541,"('tast', 'ed_')",5541
5542,"('bic', 'ycle_')",5542
5543,"('gener', 'ally_')",5543
5544,"('he', 'll_')",5544
5545,"('n', 'arrow_')",5545
5546,"('sign', 'al_')",5546
5547,"('sle', 'eves_')",5547
5548,"('li', 'ps_')",5548
5549,"('han', 'ging_')",5549
5550,"('cr', 'ying_')",5550
5551,"('sex', 'u')",5551
5552,"('pl', 'ot_')",5552
5553,"('mo', 'der')",5553
5554,"('si', 'ckness_')",5554
5555,"('de', 'ad_')",5555
5556,"('he', 'ating_')",5556
5557,"('artifi', 'cial_')",5557
5558,"('oper', 'ations_')",5558
5559,"('soy', 'bean_')",5559
5560,"('brai', 'sed_')",5560
5561,"('impor', 'ter_')",5561
5562,"('fac', 'tories_')",5562
5563,"('refle', 'ct_')",5563
5564,"('can', 'di')",5564
5565,"('grap', 'h_')",5565
5566,"('up', 'coming_')",5566
5567,"('ger', 'man_')",5567
5568,"('apri', 'l_')",5568
5569,"('con', 'ver')",5569
5570,"('je', 'alous_')",5570
5571,"('wor', 'rying_')",5571
5572,"('cu', 'tting_')",5572
5573,"('focu', 'sed_')",5573
5574,"('te', 'aching_')",5574
5575,"('smar', 't_')",5575
5576,"('te', 'sting_')",5576
5577,"('grand', 'mother_')",5577
5578,"('bou', 'quet_')",5578
5579,"('care', 'er_')",5579
5580,"('power', 'point_')",5580
5581,"('e', 'mo')",5581
5582,"('ju', 'mp_')",5582
5583,"('dec', 'l')",5583
5584,"('mo', 'dif')",5584
5585,"('colle', 'cting_')",5585
5586,"('secre', 'tary_')",5586
5587,"('exp', 'and_')",5587
5588,"('bu', 'ff')",5588
5589,"('buff', 'et_')",5589
5590,"('sci', 'ence_')",5590
5591,"('p', 'r_')",5591
5592,"('dece', 'mber_')",5592
5593,"('ce', 'iling_')",5593
5594,"('stom', 'ach')",5594
5595,"('fri', 'dge_')",5595
5596,"('mp', 'ed_')",5596
5597,"('ro', 'b')",5597
5598,"('refun', 'dable_')",5598
5599,"('pri', 'ority_')",5599
5600,"('ca', 'using_')",5600
5601,"('wi', 'lling_')",5601
5602,"('sta', 'ti')",5602
5603,"('slipp', 'ery_')",5603
5604,"('arran', 'ged_')",5604
5605,"('spo', 'ts_')",5605
5606,"('head', 'quarter_')",5606
5607,"('vani', 'lla_')",5607
5608,"('conne', 'ction_')",5608
5609,"('ge', 'l_')",5609
5610,"('do', 'ors_')",5610
5611,"('ma', 'tic_')",5611
5612,"('euro', 's_')",5612
5613,"('ro', 'se_')",5613
5614,"('subtit', 'les_')",5614
5615,"('colle', 'cted_')",5615
5616,"('thr', 'ough')",5616
5617,"('s', 'm_')",5617
5618,"('p', 'hi')",5618
5619,"('air', 'lines_')",5619
5620,"('can', 'ada_')",5620
5621,"('under', 'stood_')",5621
5622,"('auth', 'or_')",5622
5623,"('ca', 'pi')",5623
5624,"('ri', 'di')",5624
5625,"('z', 'er')",5625
5626,"('contain', 'ers_')",5626
5627,"('soon', 'er_')",5627
5628,"('consider', 'ation_')",5628
5629,"('g', 'all')",5629
5630,"('discu', 'ssion_')",5630
5631,"('tele', 'vision_')",5631
5632,"('consu', 'lt_')",5632
5633,"('congratu', 'late_')",5633
5634,"('sof', 'a_')",5634
5635,"('net', 'work_')",5635
5636,"('in', 'j')",5636
5637,"('fil', 'ming_')",5637
5638,"('ag', 'ed_')",5638
5639,"('ac', 'ted_')",5639
5640,"('itiner', 'ary_')",5640
5641,"('coo', 'ler_')",5641
5642,"('car', 'rying_')",5642
5643,"('thir', 'sty_')",5643
5644,"('ve', 'sse')",5644
5645,"('c', 'ough_')",5645
5646,"('har', 'm')",5646
5647,"('ori', 'en')",5647
5648,"('l', 'y')",5648
5649,"('tow', 'ards_')",5649
5650,"('fin', 'als_')",5650
5651,"('ri', 'pped_')",5651
5652,"('ab', 's')",5652
5653,"('sa', 'ving_')",5653
5654,"('chur', 'ch_')",5654
5655,"('k', 'ar')",5655
5656,"('g', 'ine_')",5656
5657,"('oper', 'ates_')",5657
5658,"('p', 'ads_')",5658
5659,"('mac', 'ar')",5659
5660,"('con', 's')",5660
5661,"('cons', 'cious_')",5661
5662,"('sever', 'ance_')",5662
5663,"('belon', 'gings_')",5663
5664,"('fer', 'ry_')",5664
5665,"('s', 'nor')",5665
5666,"('no', 'i')",5666
5667,"('ra', 'di')",5667
5668,"('finger', 'print_')",5668
5669,"('st', 'ur')",5669
5670,"('asse', 'mble_')",5670
5671,"('scar', 'f_')",5671
5672,"('boo', 'ts_')",5672
5673,"('b', 'arely_')",5673
5674,"('sm', 'alle')",5674
5675,"('smalle', 'st_')",5675
5676,"('tooth', 'paste_')",5676
5677,"('un', 'limited_')",5677
5678,"('sin', 'ging_')",5678
5679,"('scen', 'es_')",5679
5680,"('draw', 'n_')",5680
5681,"('albu', 'm_')",5681
5682,"('indi', 'cated_')",5682
5683,"('se', 'ven_')",5683
5684,"('bu', 'tt')",5684
5685,"('penci', 'ls_')",5685
5686,"('pri', 'ce')",5686
5687,"('price', 'y_')",5687
5688,"('fau', 'l')",5688
5689,"('shri', 'mps_')",5689
5690,"('con', 'sti')",5690
5691,"('p', 'airs_')",5691
5692,"('packag', 'ed_')",5692
5693,"('fu', 'el_')",5693
5694,"('pa', 'th_')",5694
5695,"('trac', 'king_')",5695
5696,"('art', 'work_')",5696
5697,"('recru', 'its_')",5697
5698,"('shi', 'ps_')",5698
5699,"('identi', 'ty_')",5699
5700,"('appli', 'cations_')",5700
5701,"('t', 'x_')",5701
5702,"('au', 'str')",5702
5703,"('austr', 'ali')",5703
5704,"('invi', 'ted_')",5704
5705,"('shoo', 'ting_')",5705
5706,"('fun', 'ds_')",5706
5707,"('flu', '_')",5707
5708,"('sc', 'and')",5708
5709,"('la', 'u')",5709
5710,"('rela', 'tively_')",5710
5711,"('uni', 'form_')",5711
5712,"('har', 'd')",5712
5713,"('han', 'di')",5713
5714,"('t', 'is_')",5714
5715,"('excee', 'ded_')",5715
5716,"('modif', 'y_')",5716
5717,"('assemb', 'ly_')",5717
5718,"('sugges', 'tions_')",5718
5719,"('fac', 'ts_')",5719
5720,"('regre', 't_')",5720
5721,"('fa', 'x_')",5721
5722,"('w', 'oo_')",5722
5723,"('gr', 'owing_')",5723
5724,"('stomach', 'ache_')",5724
5725,"('o', 'om_')",5725
5726,"('nur', 'sing_')",5726
5727,"('la', 'dy_')",5727
5728,"('to', 'fu')",5728
5729,"('tofu', '_')",5729
5730,"('ne', 'at_')",5730
5731,"('unbe', 'liev')",5731
5732,"('m', 'a_')",5732
5733,"('absolu', 'tely_')",5733
5734,"('an', 'ti_')",5734
5735,"('ster', 'ing_')",5735
5736,"('gen', 're_')",5736
5737,"('ab', 'sor')",5737
5738,"('pa', 'per')",5738
5739,"('ani', 'sh_')",5739
5740,"('dar', 'ker_')",5740
5741,"('gr', 'ow')",5741
5742,"('grow', 'th_')",5742
5743,"('g', 'le_')",5743
5744,"('acqua', 'int')",5744
5745,"('hand', 'ling_')",5745
5746,"('mat', 'ches_')",5746
5747,"('through', 'out_')",5747
5748,"('pamph', 'let_')",5748
5749,"('an', 'ced_')",5749
5750,"('st', 'able_')",5750
5751,"('f', 'air')",5751
5752,"('wh', 'om_')",5752
5753,"('trou', 'ble')",5753
5754,"('re', 'solved_')",5754
5755,"('refun', 'ds_')",5755
5756,"('ci', 'vil_')",5756
5757,"('trad', 'ing_')",5757
5758,"('se', 'cure_')",5758
5759,"('maj', 'ored_')",5759
5760,"('gall', 'ery_')",5760
5761,"('approxim', 'ately_')",5761
5762,"('ti', 'ci')",5762
5763,"('succe', 'ed_')",5763
5764,"('si', 'ght_')",5764
5765,"('ra', 'ce_')",5765
5766,"('gu', 'es_')",5766
5767,"('de', 'gre')",5767
5768,"('degre', 'es_')",5768
5769,"('con', 'vers')",5769
5770,"('convers', 'ation_')",5770
5771,"('che', 'st_')",5771
5772,"('tee', 'th_')",5772
5773,"('br', 'ace')",5773
5774,"('brace', 'let_')",5774
5775,"('ab', 'les_')",5775
5776,"('chew', 'y_')",5776
5777,"('b', 'one_')",5777
5778,"('p', 'ages_')",5778
5779,"('d', 'ou')",5779
5780,"('pas', 'ses_')",5780
5781,"('kne', 'es_')",5781
5782,"('fra', 'me_')",5782
5783,"('f', 'ying_')",5783
5784,"('t', 'our')",5784
5785,"('manag', 'ing_')",5785
5786,"('mid', 'terms_')",5786
5787,"('abs', 'ence_')",5787
5788,"('s', 'at_')",5788
5789,"('experi', 'ment_')",5789
5790,"('kar', 'a')",5790
5791,"('kara', 'oke_')",5791
5792,"('ch', 'on_')",5792
5793,"('am', 'en')",5793
5794,"('ima', 'gine_')",5794
5795,"('parti', 'cu')",5795
5796,"('particu', 'larly_')",5796
5797,"('suppor', 'ted_')",5797
5798,"('br', 'ow')",5798
5799,"('atten', 'd')",5799
5800,"('u', 'r_')",5800
5801,"('fo', 'ld_')",5801
5802,"('superi', 'or_')",5802
5803,"('gin', 'sen')",5803
5804,"('ginsen', 'g_')",5804
5805,"('gh', 'w')",5805
5806,"('advanta', 'ge_')",5806
5807,"('leg', 'ally_')",5807
5808,"('foll', 'owed_')",5808
5809,"('ac', 'ked_')",5809
5810,"('por', 'table_')",5810
5811,"('edi', 'tion_')",5811
5812,"('dis', 'continued_')",5812
5813,"('stic', 'kers_')",5813
5814,"('cross', 'walk_')",5814
5815,"('diag', 'no')",5815
5816,"('af', 'fect_')",5816
5817,"('wr', 'ink')",5817
5818,"('vi', 'br')",5818
5819,"('aerob', 'ic_')",5819
5820,"('sexu', 'al_')",5820
5821,"('ton', 'er_')",5821
5822,"('st', 'ure_')",5822
5823,"('conta', 'in_')",5823
5824,"('deposi', 'ted_')",5824
5825,"('kilo', 's_')",5825
5826,"('d', 'ay')",5826
5827,"('faul', 'ty_')",5827
5828,"('wor', 'ries_')",5828
5829,"('tru', 'ck_')",5829
5830,"('macker', 'el_')",5830
5831,"('categ', 'ory_')",5831
5832,"('mitt', 'ance_')",5832
5833,"('distribu', 'tion_')",5833
5834,"('n', 't_')",5834
5835,"('che', 'w_')",5835
5836,"('ori', 'gin_')",5836
5837,"('fir', 'stly_')",5837
5838,"('ev', 'acu')",5838
5839,"('an', 'der_')",5839
5840,"('p', 'ine')",5840
5841,"('cere', 'al_')",5841
5842,"('art', 'works_')",5842
5843,"('vehic', 'les_')",5843
5844,"('notifi', 'ed_')",5844
5845,"('adju', 'sted_')",5845
5846,"('me', 'ssen')",5846
5847,"('k', 'tx_')",5847
5848,"('ho', 'st_')",5848
5849,"('ru', 'ssi')",5849
5850,"('calcu', 'lated_')",5850
5851,"('j', 'in_')",5851
5852,"('postpon', 'ed_')",5852
5853,"('wri', 'ter_')",5853
5854,"('bul', 'let')",5854
5855,"('bullet', 'in_')",5855
5856,"('sin', 'cer')",5856
5857,"('lu', 'ck_')",5857
5858,"('borr', 'owed_')",5858
5859,"('uni', 'forms_')",5859
5860,"('play', 'ground_')",5860
5861,"('.', '._')",5861
5862,"('form', 'er_')",5862
5863,"('tou', 'ched_')",5863
5864,"('ad', 'vi')",5864
5865,"('g', 'own_')",5865
5866,"('commun', 'ic')",5866
5867,"('te', 'am')",5867
5868,"('execu', 'tives_')",5868
5869,"('rand', 'om')",5869
5870,"('random', 'ly_')",5870
5871,"('hu', 'mi')",5871
5872,"('s', 'ca')",5872
5873,"('re', 'im')",5873
5874,"('reim', 'bur')",5874
5875,"('j', 'i')",5875
5876,"('al', 'arm_')",5876
5877,"('ta', 'ining_')",5877
5878,"('tal', 'en')",5878
5879,"('talen', 'ted_')",5879
5880,"('ingredi', 'ent_')",5880
5881,"('ch', 'ain_')",5881
5882,"('ti', 'ous_')",5882
5883,"('uti', 'li')",5883
5884,"('access', 'ories_')",5884
5885,"('sp', 'anish_')",5885
5886,"('techni', 'cal_')",5886
5887,"('mat', 'es_')",5887
5888,"('h', 'n_')",5888
5889,"('refle', 'cted_')",5889
5890,"('c', 'o_')",5890
5891,"('pre', 'di')",5891
5892,"('wher', 'ever_')",5892
5893,"('head', 'ed_')",5893
5894,"('purpo', 'ses_')",5894
5895,"('introduc', 'ing_')",5895
5896,"('estab', 'li')",5896
5897,"('pri', 'ced_')",5897
5898,"('st', 'ea')",5898
5899,"('law', 'suit_')",5899
5900,"('answ', 'ering_')",5900
5901,"('foun', 'tain_')",5901
5902,"('satis', 'fac')",5902
5903,"('satisfac', 'tion_')",5903
5904,"('trouble', 'some_')",5904
5905,"('blue', 'tooth_')",5905
5906,"('ga', 'thered_')",5906
5907,"('com', 'ments_')",5907
5908,"('ph', 'r')",5908
5909,"('h', 'in')",5909
5910,"('capi', 'tal_')",5910
5911,"('close', 'ly_')",5911
5912,"('ho', 'lder_')",5912
5913,"('f', 'our')",5913
5914,"('sugge', 'sted_')",5914
5915,"('ab', 'sent_')",5915
5916,"('b', 'at')",5916
5917,"('de', 'spite_')",5917
5918,"('st', 'ar_')",5918
5919,"('la', 'y')",5919
5920,"('stri', 'ct_')",5920
5921,"('ef', 'ficient_')",5921
5922,"('ven', 'ess_')",5922
5923,"('lea', 'gues_')",5923
5924,"('org', 'an')",5924
5925,"('t', 'ate_')",5925
5926,"('pu', 'shed_')",5926
5927,"('r', 'ay_')",5927
5928,"('b', 'end_')",5928
5929,"('se', 'ly_')",5929
5930,"('run', 'ny_')",5930
5931,"('dri', 'p_')",5931
5932,"('treadmi', 'll_')",5932
5933,"('ac', 'ne_')",5933
5934,"('brea', 'the_')",5934
5935,"('paper', 'work_')",5935
5936,"('wat', 'ches_')",5936
5937,"('m', 'ate_')",5937
5938,"('ev', 'en')",5938
5939,"('de', 'man')",5939
5940,"('cour', 'ses_')",5940
5941,"('po', 'sting_')",5941
5942,"('p', 'et_')",5942
5943,"('alco', 'holi')",5943
5944,"('alcoholi', 'c_')",5944
5945,"('ex', 'pre')",5945
5946,"('bac', 'on_')",5946
5947,"('super', 'market_')",5947
5948,"('provi', 'ding_')",5948
